DatasetLLMImprovementRunner | 2026-01-31 22:40:28,256 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,257 | ERROR | Failed alexjc/neural-enhance: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed pielco11/fav-up: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed jazzband/django-admin2: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed Al-Azif/ps4-exploit-host: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed google/budou: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed Boerderij/Varken: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,259 | ERROR | Failed Pithikos/python-websocket-server: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed machow/siuba: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed weaveworks/kubediff: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed RayBytes/ChatMock: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed JonathonLuiten/TrackEval: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed HackerPoet/PySpace: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed django-treebeard/django-treebeard: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed prose-intelligence-ltd/Telepathy-Community: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed Sniper970119/dianping_spider: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed ultralytics/JSON2YOLO: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed useragents/Zefoy-TikTok-Automator: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed nishuzumi/gemini-teacher: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed ForestLinSen/finance: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed bunq/sdk_python: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed Mendeley/mendeley-python-sdk: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed preset-io/elasticsearch-dbapi: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed aaryanrr/Railway-Management: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,261 | ERROR | Failed yondonfu/comfystream: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed matus-chochlik/ctcache: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed coldfusion39/domi-owned: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed misterch0c/GithubLeakAlert: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed JakubAndrysek/MkDoxy: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed rhettre/coinbase-advancedtrade-python: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed pyexcel/pyexcel-xlsx: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed vrachieru/samsung-tv-api: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed edkrueger/sars-fastapi: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed balanced/status.balancedpayments.com: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed ssnjr2002/stremio-gdrive: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed LARC-CMU-SMU/FoodSeg103-Benchmark-v1: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,262 | ERROR | Failed TurdusMaximus/MiseryVideoStream: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed CyniteOfficial/Auto-Filter-V5: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed dakshkohli23/Sharingan-Rename-Bot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed MrMKN/Auto-ReqAccept-Bot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed ashutosh1919/kubernetes-deploy-tutorial: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed fexd12/bot-sinais: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed svenlu/conn: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed devgaganin/tele-userbot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed paulafredo/spam-api-free-fire: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed AmTanny/allukabot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed LinkedInLearning/data-vis-python-dash-3009706: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed TgCatUB/CatPlugins: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed jenkinsci/jenkins-charm: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed LinkedInLearning/python-serialization-2822693: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed kodekloudhub/webapp-color: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed biisal/biisal-Auto-Caption-Bot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed LinkedInLearning/complete-guide-to-data-lakes-and-lakehouses-3865060: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,263 | ERROR | Failed palvarez89/octopus-to-tado-sync: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed anandpsdev/SubtitlesBot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed Maliksahid786/file-filter-botv5: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed 18Prachi/airplane-boarding-simulation: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed moscowpython/learn_python_koans: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed caibingcheng/vercel-flask: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed WISEPLAT/MortgageCalculator: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed HellxGodLike/IGRIS_BOT: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed Miserlou/HerokuFreeProxy: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed openhab/openhab-mycroft: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed harry1080/secretx: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed TeamOfShadow/Shadow: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed awth13/Linux-Arctis-7-Plus-ChatMix: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed verybadsoldier/backtrader_plotting: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed Tau-J/rtmlib: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed rabbitmask/AssetsHunter: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed blacklanternsecurity/TREVORproxy: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed brycedrennan/eulerian-magnification: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed MayoBlueSky/My-Actions: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed No-OnE-Kn0wS-Me/FileRenameBot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed VMsec/ihoneyBakFileScan_Modify: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,264 | ERROR | Failed layer8secure/SilentHound: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed useragents/Proxyless-TikTok-Username-Checker: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed TroJanzHEX/Unlimited-Filter-Bot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed blacknbunny/CVE-2018-10933: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed LiangYang666/ChatGPT-Web: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed facebookarchive/fbpca: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed alyssaq/3Dreconstruction: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed itsmehacker/DarkScrape: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed hplt-project/sacremoses: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed sethoscope/heatmap: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed DIYer22/bpycv: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed sibtc/django-multiple-user-types-example: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed liutaocode/TTS-arxiv-daily: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed The-HellBot/HellBot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed GManOfficial/Termux_HackingLab_Setup: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed oscie57/tiktok-voice: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed MalloyDelacroix/DownloaderForReddit: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,265 | ERROR | Failed ahmedfgad/NumPyCNN: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed ferru97/PyPaperBot: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed spotify/postgresql-metrics: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed fBUZk2BH/RSC-Detect-CVE-2025-55182: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed samgiles/slumber: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed Nasdaq/data-link-python: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed rg3915/estoque: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed TianPangJi/drf_admin: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed gfriends/gfriends-inputer: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed xltrail/git-xl: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed eskerda/pybikes: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed RamezIssac/django-slick-reporting: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed iw4p/proxy-scraper: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed dsanson/termpdf.py: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed fondberg/spotcast: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed kijai/ComfyUI-MochiWrapper: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed nytimes/ingredient-phrase-tagger: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed axitkhurana/buster: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,266 | ERROR | Failed sjl/t: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed lmstudio-ai/model-catalog: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed sharsil/mailcat: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed BullsEye0/dorks-eye: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed gamenet/redis-memory-analyzer: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed lpty/recommendation: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed pyskell/slouchy: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed fabiocaccamo/django-treenode: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed arpanghosh8453/fitbit-grafana: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed davidadamojr/TextRank: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed c2nes/javalang: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed xtrinch/fcm-django: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed Dawnnnnnn/bilibili-live-tools: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed rochacbruno/rust-python-example: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed koenrh/delete-tweets: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed Significant-Gravitas/Auto-GPT-Plugin-Template: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,267 | ERROR | Failed swapniljariwala/nsepy: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,268 | ERROR | Failed nccgroup/fuzzowski: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,268 | ERROR | Failed xuzhengyi1995/Manga_downloader: 'name'
DatasetLLMImprovementRunner | 2026-01-31 22:40:28,268 | INFO | DatasetLLMImprovementRunner | SUCCESS | time=0.01s
DatasetLLMImprovementRunner | 2026-01-31 22:41:47,479 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:43:19,159 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:43:36,477 | ERROR | Failed alexjc/neural-enhance: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:43:40,373 | ERROR | Failed benbusby/whoogle-search: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:45:02,338 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:52:21,383 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:52:23,418 | ERROR | Failed alexjc/neural-enhance: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:52:28,577 | ERROR | Failed benbusby/whoogle-search: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:54:24,590 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:54:24,624 | ERROR | Failed alexjc/neural-enhance: Command '['git', 'clone', '--depth', '1', 'https://github.com/alexjc/neural-enhance.git', 'artifacts_create_dataset\\repos\\neural-enhance']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:54:24,656 | ERROR | Failed benbusby/whoogle-search: Command '['git', 'clone', '--depth', '1', 'https://github.com/benbusby/whoogle-search.git', 'artifacts_create_dataset\\repos\\whoogle-search']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:54:24,689 | ERROR | Failed g1879/DrissionPage: Command '['git', 'clone', '--depth', '1', 'https://github.com/g1879/DrissionPage.git', 'artifacts_create_dataset\\repos\\DrissionPage']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:54:27,331 | ERROR | Failed Doriandarko/claude-engineer: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:54:29,509 | ERROR | Failed aboul3la/Sublist3r: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:55:55,693 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,135 | ERROR | Failed alexjc/neural-enhance: Command '['git', 'clone', '--depth', '1', 'https://github.com/alexjc/neural-enhance.git', 'artifacts_create_dataset\\repos\\neural-enhance']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,177 | ERROR | Failed benbusby/whoogle-search: Command '['git', 'clone', '--depth', '1', 'https://github.com/benbusby/whoogle-search.git', 'artifacts_create_dataset\\repos\\whoogle-search']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,222 | ERROR | Failed g1879/DrissionPage: Command '['git', 'clone', '--depth', '1', 'https://github.com/g1879/DrissionPage.git', 'artifacts_create_dataset\\repos\\DrissionPage']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,264 | ERROR | Failed Doriandarko/claude-engineer: Command '['git', 'clone', '--depth', '1', 'https://github.com/Doriandarko/claude-engineer.git', 'artifacts_create_dataset\\repos\\claude-engineer']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,301 | ERROR | Failed aboul3la/Sublist3r: Command '['git', 'clone', '--depth', '1', 'https://github.com/aboul3la/Sublist3r.git', 'artifacts_create_dataset\\repos\\Sublist3r']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:56:15,349 | ERROR | Failed AlessandroZ/LaZagne: Command '['git', 'clone', '--depth', '1', 'https://github.com/AlessandroZ/LaZagne.git', 'artifacts_create_dataset\\repos\\LaZagne']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,135 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,169 | ERROR | Failed alexjc/neural-enhance: Command '['git', 'clone', '--depth', '1', 'https://github.com/alexjc/neural-enhance.git', 'artifacts_create_dataset\\repos\\neural-enhance']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,200 | ERROR | Failed benbusby/whoogle-search: Command '['git', 'clone', '--depth', '1', 'https://github.com/benbusby/whoogle-search.git', 'artifacts_create_dataset\\repos\\whoogle-search']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,232 | ERROR | Failed g1879/DrissionPage: Command '['git', 'clone', '--depth', '1', 'https://github.com/g1879/DrissionPage.git', 'artifacts_create_dataset\\repos\\DrissionPage']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,263 | ERROR | Failed Doriandarko/claude-engineer: Command '['git', 'clone', '--depth', '1', 'https://github.com/Doriandarko/claude-engineer.git', 'artifacts_create_dataset\\repos\\claude-engineer']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,295 | ERROR | Failed aboul3la/Sublist3r: Command '['git', 'clone', '--depth', '1', 'https://github.com/aboul3la/Sublist3r.git', 'artifacts_create_dataset\\repos\\Sublist3r']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,330 | ERROR | Failed AlessandroZ/LaZagne: Command '['git', 'clone', '--depth', '1', 'https://github.com/AlessandroZ/LaZagne.git', 'artifacts_create_dataset\\repos\\LaZagne']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:04,367 | ERROR | Failed harelba/q: Command '['git', 'clone', '--depth', '1', 'https://github.com/harelba/q.git', 'artifacts_create_dataset\\repos\\q']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-01-31 22:57:06,989 | ERROR | Failed sfyc23/EverydayWechat: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:57:08,754 | ERROR | Failed karpathy/minbpe: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:58:54,458 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 22:58:56,366 | ERROR | Failed alexjc/neural-enhance: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 22:58:59,394 | ERROR | Failed benbusby/whoogle-search: 'tuple' object has no attribute 'run'
DatasetLLMImprovementRunner | 2026-01-31 23:02:29,140 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:05:55,057 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:08:24,298 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:09:32,128 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:13:17,224 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:17:34,358 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:24:57,977 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-01-31 23:44:11,304 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 00:27:59,913 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 00:27:59,948 | ERROR | Failed benbusby/whoogle-search: Command '['git', 'clone', '--depth', '1', 'https://github.com/benbusby/whoogle-search.git', 'artifacts_create_dataset\\repos\\whoogle-search']' returned non-zero exit status 128.
DatasetLLMImprovementRunner | 2026-02-01 00:29:01,969 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 00:39:35,035 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 00:50:28,965 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 01:01:57,779 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 03:38:56,994 | INFO | DatasetLLMImprovementRunner | SUCCESS | time=9419.21s
DatasetLLMImprovementRunner | 2026-02-01 14:16:51,612 | INFO | DatasetLLMImprovementRunner |START
DatasetLLMImprovementRunner | 2026-02-01 14:19:28,680 | INFO | DatasetLLMImprovementRunner |START
